"ParkName","UnitCode","ParkType","Region","State","Year","Month","RecreationVisits","NonRecreationVisits","RecreationHours","NonRecreationHours","ConcessionerLodging","ConcessionerCamping","TentCampers","RVCampers","Backcountry","NonRecreationOvernightStays","MiscellaneousOvernightStays","ParkNameTotal","UnitCodeTotal","ParkTypeTotal","RegionTotal","StateTotal","YearTotal","RecreationVisitsTotal","NonRecreationVisitsTotal","RecreationHoursTotal","NonRecreationHoursTotal","ConcessionerLodgingTotal","ConcessionerCampingTotal","TentCampersTotal","RVCampersTotal","BackcountryTotal","NonRecreationOvernightStaysTotal","MiscellaneousOvernightStaysTotal"
"Biscayne NP","BISC","National Park","Southeast ","FL",1979,1,"10,216","0","73,694","0","0","0","316","0","0","0","2,420","Biscayne NP","BISC","National Park","Southeast ","FL",1979,"202,938","0","1,484,660","0","0","0","2,232","0","0","0","53,844"
"Biscayne NP","BISC","National Park","Southeast ","FL",1979,2,"13,979","0","90,525","0","0","0","212","0","0","0","2,672","Biscayne NP","BISC","National Park","Southeast ","FL",1979,"202,938","0","1,484,660","0","0","0","2,232","0","0","0","53,844"
"Biscayne NP","BISC","National Park","Southeast ","FL",1979,3,"17,010","0","113,832","0","0","0","284","0","0","0","3,532","Biscayne NP","BISC","National Park","Southeast ","FL",1979,"202,938","0","1,484,660","0","0","0","2,232","0","0","0","53,844"
"Biscayne NP","BISC","National Park","Southeast ","FL",1979,4,"19,773","0","137,940","0","0","0","336","0","0","0","4,568","Biscayne NP","BISC","National Park","Southeast ","FL",1979,"202,938","0","1,484,660","0","0","0","2,232","0","0","0","53,844"
"Biscayne NP","BISC","National Park","Southeast ","FL",1979,5,"23,505","0","207,780","0","0","0","440","0","0","0","9,040","Biscayne NP","BISC","National Park","Southeast ","FL",1979,"202,938","0","1,484,660","0","0","0","2,232","0","0","0","53,844"
"Biscayne NP","BISC","National Park","Southeast ","FL",1979,6,"19,107","0","119,628","0","0","0","84","0","0","0","3,516","Biscayne NP","BISC","National Park","Southeast ","FL",1979,"202,938","0","1,484,660","0","0","0","2,232","0","0","0","53,844"
"Biscayne NP","BISC","National Park","Southeast ","FL",1979,7,"22,740","0","129,695","0","0","0","24","0","0","0","3,204","Biscayne NP","BISC","National Park","Southeast ","FL",1979,"202,938","0","1,484,660","0","0","0","2,232","0","0","0","53,844"
"Biscayne NP","BISC","National Park","Southeast ","FL",1979,8,"21,110","0","134,359","0","0","0","132","0","0","0","4,028","Biscayne NP","BISC","National Park","Southeast ","FL",1979,"202,938","0","1,484,660","0","0","0","2,232","0","0","0","53,844"
"Biscayne NP","BISC","National Park","Southeast ","FL",1979,9,"10,129","0","57,941","0","0","0","20","0","0","0","1,432","Biscayne NP","BISC","National Park","Southeast ","FL",1979,"202,938","0","1,484,660","0","0","0","2,232","0","0","0","53,844"
"Biscayne NP","BISC","National Park","Southeast ","FL",1979,10,"13,936","0","192,879","0","0","0","44","0","0","0","11,384","Biscayne NP","BISC","National Park","Southeast ","FL",1979,"202,938","0","1,484,660","0","0","0","2,232","0","0","0","53,844"
"Biscayne NP","BISC","National Park","Southeast ","FL",1979,11,"13,029","0","112,403","0","0","0","156","0","0","0","4,868","Biscayne NP","BISC","National Park","Southeast ","FL",1979,"202,938","0","1,484,660","0","0","0","2,232","0","0","0","53,844"
"Biscayne NP","BISC","National Park","Southeast ","FL",1979,12,"18,404","0","113,984","0","0","0","184","0","0","0","3,180","Biscayne NP","BISC","National Park","Southeast ","FL",1979,"202,938","0","1,484,660","0","0","0","2,232","0","0","0","53,844"
"Biscayne NP","BISC","National Park","Southeast ","FL",1980,1,"23,008","0","135,615","0","0","0","156","0","0","0","3,476","Biscayne NP","BISC","National Park","Southeast ","FL",1980,"248,071","0","1,617,440","0","0","0","2,352","0","0","0","49,928"
"Biscayne NP","BISC","National Park","Southeast ","FL",1980,2,"16,373","0","95,347","0","0","0","356","0","0","0","2,132","Biscayne NP","BISC","National Park","Southeast ","FL",1980,"248,071","0","1,617,440","0","0","0","2,352","0","0","0","49,928"
"Biscayne NP","BISC","National Park","Southeast ","FL",1980,3,"17,582","0","147,752","0","0","0","440","0","0","0","6,012","Biscayne NP","BISC","National Park","Southeast ","FL",1980,"248,071","0","1,617,440","0","0","0","2,352","0","0","0","49,928"
"Biscayne NP","BISC","National Park","Southeast ","FL",1980,4,"22,600","0","142,144","0","0","0","380","0","0","0","3,932","Biscayne NP","BISC","National Park","Southeast ","FL",1980,"248,071","0","1,617,440","0","0","0","2,352","0","0","0","49,928"
"Biscayne NP","BISC","National Park","Southeast ","FL",1980,5,"24,102","0","151,657","0","0","0","260","0","0","0","4,344","Biscayne NP","BISC","National Park","Southeast ","FL",1980,"248,071","0","1,617,440","0","0","0","2,352","0","0","0","49,928"
"Biscayne NP","BISC","National Park","Southeast ","FL",1980,6,"25,117","0","129,557","0","0","0","100","0","0","0","2,324","Biscayne NP","BISC","National Park","Southeast ","FL",1980,"248,071","0","1,617,440","0","0","0","2,352","0","0","0","49,928"
"Biscayne NP","BISC","National Park","Southeast ","FL",1980,7,"27,412","0","157,169","0","0","0","184","0","0","0","3,960","Biscayne NP","BISC","National Park","Southeast ","FL",1980,"248,071","0","1,617,440","0","0","0","2,352","0","0","0","49,928"
"Biscayne NP","BISC","National Park","Southeast ","FL",1980,8,"26,232","0","199,682","0","0","0","60","0","0","0","7,836","Biscayne NP","BISC","National Park","Southeast ","FL",1980,"248,071","0","1,617,440","0","0","0","2,352","0","0","0","49,928"
"Biscayne NP","BISC","National Park","Southeast ","FL",1980,9,"17,871","0","124,091","0","0","0","48","0","0","0","4,336","Biscayne NP","BISC","National Park","Southeast ","FL",1980,"248,071","0","1,617,440","0","0","0","2,352","0","0","0","49,928"
"Biscayne NP","BISC","National Park","Southeast ","FL",1980,10,"17,835","0","154,956","0","0","0","36","0","0","0","6,932","Biscayne NP","BISC","National Park","Southeast ","FL",1980,"248,071","0","1,617,440","0","0","0","2,352","0","0","0","49,928"
"Biscayne NP","BISC","National Park","Southeast ","FL",1980,11,"17,704","0","102,497","0","0","0","160","0","0","0","2,480","Biscayne NP","BISC","National Park","Southeast ","FL",1980,"248,071","0","1,617,440","0","0","0","2,352","0","0","0","49,928"
"Biscayne NP","BISC","National Park","Southeast ","FL",1980,12,"12,235","0","76,973","0","0","0","172","0","0","0","2,164","Biscayne NP","BISC","National Park","Southeast ","FL",1980,"248,071","0","1,617,440","0","0","0","2,352","0","0","0","49,928"
"Biscayne NP","BISC","National Park","Southeast ","FL",1981,1,"15,537","0","81,589","0","0","0","92","0","0","0","1,528","Biscayne NP","BISC","National Park","Southeast ","FL",1981,"305,502","0","1,791,914","0","0","0","2,336","0","0","0","45,156"
"Biscayne NP","BISC","National Park","Southeast ","FL",1981,2,"19,828","0","101,008","0","0","0","112","0","0","0","1,696","Biscayne NP","BISC","National Park","Southeast ","FL",1981,"305,502","0","1,791,914","0","0","0","2,336","0","0","0","45,156"
"Biscayne NP","BISC","National Park","Southeast ","FL",1981,3,"22,080","0","127,104","0","0","0","280","0","0","0","2,952","Biscayne NP","BISC","National Park","Southeast ","FL",1981,"305,502","0","1,791,914","0","0","0","2,336","0","0","0","45,156"
"Biscayne NP","BISC","National Park","Southeast ","FL",1981,4,"25,652","0","182,913","0","0","0","572","0","0","0","6,120","Biscayne NP","BISC","National Park","Southeast ","FL",1981,"305,502","0","1,791,914","0","0","0","2,336","0","0","0","45,156"
"Biscayne NP","BISC","National Park","Southeast ","FL",1981,5,"35,701","0","242,405","0","0","0","564","0","0","0","7,736","Biscayne NP","BISC","National Park","Southeast ","FL",1981,"305,502","0","1,791,914","0","0","0","2,336","0","0","0","45,156"
"Biscayne NP","BISC","National Park","Southeast ","FL",1981,6,"23,785","0","126,099","0","0","0","56","0","0","0","2,524","Biscayne NP","BISC","National Park","Southeast ","FL",1981,"305,502","0","1,791,914","0","0","0","2,336","0","0","0","45,156"
"Biscayne NP","BISC","National Park","Southeast ","FL",1981,7,"33,116","0","196,592","0","0","0","140","0","0","0","5,204","Biscayne NP","BISC","National Park","Southeast ","FL",1981,"305,502","0","1,791,914","0","0","0","2,336","0","0","0","45,156"
"Biscayne NP","BISC","National Park","Southeast ","FL",1981,8,"25,406","0","137,529","0","0","0","112","0","0","0","2,880","Biscayne NP","BISC","National Park","Southeast ","FL",1981,"305,502","0","1,791,914","0","0","0","2,336","0","0","0","45,156"
"Biscayne NP","BISC","National Park","Southeast ","FL",1981,9,"21,930","0","121,416","0","0","0","28","0","0","0","2,780","Biscayne NP","BISC","National Park","Southeast ","FL",1981,"305,502","0","1,791,914","0","0","0","2,336","0","0","0","45,156"
"Biscayne NP","BISC","National Park","Southeast ","FL",1981,10,"43,507","0","264,362","0","0","0","104","0","0","0","7,424","Biscayne NP","BISC","National Park","Southeast ","FL",1981,"305,502","0","1,791,914","0","0","0","2,336","0","0","0","45,156"
"Biscayne NP","BISC","National Park","Southeast ","FL",1981,11,"20,575","0","114,749","0","0","0","128","0","0","0","2,576","Biscayne NP","BISC","National Park","Southeast ","FL",1981,"305,502","0","1,791,914","0","0","0","2,336","0","0","0","45,156"
"Biscayne NP","BISC","National Park","Southeast ","FL",1981,12,"18,385","0","96,148","0","0","0","148","0","0","0","1,736","Biscayne NP","BISC","National Park","Southeast ","FL",1981,"305,502","0","1,791,914","0","0","0","2,336","0","0","0","45,156"
"Biscayne NP","BISC","National Park","Southeast ","FL",1982,1,"24,660","0","137,809","0","0","0","192","0","0","0","3,072","Biscayne NP","BISC","National Park","Southeast ","FL",1982,"348,219","0","1,971,853","0","0","0","3,408","0","0","0","44,840"
"Biscayne NP","BISC","National Park","Southeast ","FL",1982,2,"26,793","0","159,686","0","0","0","576","0","0","0","3,800","Biscayne NP","BISC","National Park","Southeast ","FL",1982,"348,219","0","1,971,853","0","0","0","3,408","0","0","0","44,840"
"Biscayne NP","BISC","National Park","Southeast ","FL",1982,3,"31,776","0","175,200","0","0","0","1,116","0","0","0","2,892","Biscayne NP","BISC","National Park","Southeast ","FL",1982,"348,219","0","1,971,853","0","0","0","3,408","0","0","0","44,840"
"Biscayne NP","BISC","National Park","Southeast ","FL",1982,4,"23,629","0","152,549","0","0","0","520","0","0","0","4,316","Biscayne NP","BISC","National Park","Southeast ","FL",1982,"348,219","0","1,971,853","0","0","0","3,408","0","0","0","44,840"
"Biscayne NP","BISC","National Park","Southeast ","FL",1982,5,"28,506","0","183,770","0","0","0","308","0","0","0","5,504","Biscayne NP","BISC","National Park","Southeast ","FL",1982,"348,219","0","1,971,853","0","0","0","3,408","0","0","0","44,840"
"Biscayne NP","BISC","National Park","Southeast ","FL",1982,6,"26,400","0","127,105","0","0","0","48","0","0","0","1,744","Biscayne NP","BISC","National Park","Southeast ","FL",1982,"348,219","0","1,971,853","0","0","0","3,408","0","0","0","44,840"
"Biscayne NP","BISC","National Park","Southeast ","FL",1982,7,"40,160","0","216,848","0","0","0","64","0","0","0","4,620","Biscayne NP","BISC","National Park","Southeast ","FL",1982,"348,219","0","1,971,853","0","0","0","3,408","0","0","0","44,840"
"Biscayne NP","BISC","National Park","Southeast ","FL",1982,8,"34,391","0","176,442","0","0","0","52","0","0","0","3,188","Biscayne NP","BISC","National Park","Southeast ","FL",1982,"348,219","0","1,971,853","0","0","0","3,408","0","0","0","44,840"
"Biscayne NP","BISC","National Park","Southeast ","FL",1982,9,"25,345","0","144,580","0","0","0","76","0","0","0","3,524","Biscayne NP","BISC","National Park","Southeast ","FL",1982,"348,219","0","1,971,853","0","0","0","3,408","0","0","0","44,840"
"Biscayne NP","BISC","National Park","Southeast ","FL",1982,10,"42,272","0","257,310","0","0","0","40","0","0","0","7,312","Biscayne NP","BISC","National Park","Southeast ","FL",1982,"348,219","0","1,971,853","0","0","0","3,408","0","0","0","44,840"
"Biscayne NP","BISC","National Park","Southeast ","FL",1982,11,"23,722","0","122,102","0","0","0","136","0","0","0","2,132","Biscayne NP","BISC","National Park","Southeast ","FL",1982,"348,219","0","1,971,853","0","0","0","3,408","0","0","0","44,840"
"Biscayne NP","BISC","National Park","Southeast ","FL",1982,12,"20,565","0","118,452","0","0","0","280","0","0","0","2,736","Biscayne NP","BISC","National Park","Southeast ","FL",1982,"348,219","0","1,971,853","0","0","0","3,408","0","0","0","44,840"
"Biscayne NP","BISC","National Park","Southeast ","FL",1983,1,"33,905","0","170,946","0","0","0","264","0","0","0","2,680","Biscayne NP","BISC","National Park","Southeast ","FL",1983,"369,082","0","2,091,729","0","0","0","4,076","0","0","0","47,208"
"Biscayne NP","BISC","National Park","Southeast ","FL",1983,2,"22,953","0","112,163","0","0","0","160","0","0","0","1,536","Biscayne NP","BISC","National Park","Southeast ","FL",1983,"369,082","0","2,091,729","0","0","0","4,076","0","0","0","47,208"
"Biscayne NP","BISC","National Park","Southeast ","FL",1983,3,"25,847","0","142,700","0","0","0","220","0","0","0","3,056","Biscayne NP","BISC","National Park","Southeast ","FL",1983,"369,082","0","2,091,729","0","0","0","4,076","0","0","0","47,208"
"Biscayne NP","BISC","National Park","Southeast ","FL",1983,4,"25,100","0","160,161","0","0","0","232","0","0","0","4,748","Biscayne NP","BISC","National Park","Southeast ","FL",1983,"369,082","0","2,091,729","0","0","0","4,076","0","0","0","47,208"
"Biscayne NP","BISC","National Park","Southeast ","FL",1983,5,"43,194","0","290,761","0","0","0","2,424","0","0","0","7,408","Biscayne NP","BISC","National Park","Southeast ","FL",1983,"369,082","0","2,091,729","0","0","0","4,076","0","0","0","47,208"
"Biscayne NP","BISC","National Park","Southeast ","FL",1983,6,"24,855","0","129,564","0","0","0","100","0","0","0","2,412","Biscayne NP","BISC","National Park","Southeast ","FL",1983,"369,082","0","2,091,729","0","0","0","4,076","0","0","0","47,208"
"Biscayne NP","BISC","National Park","Southeast ","FL",1983,7,"41,397","0","214,930","0","0","0","44","0","0","0","4,068","Biscayne NP","BISC","National Park","Southeast ","FL",1983,"369,082","0","2,091,729","0","0","0","4,076","0","0","0","47,208"
"Biscayne NP","BISC","National Park","Southeast ","FL",1983,8,"31,134","0","150,503","0","0","0","40","0","0","0","2,124","Biscayne NP","BISC","National Park","Southeast ","FL",1983,"369,082","0","2,091,729","0","0","0","4,076","0","0","0","47,208"
"Biscayne NP","BISC","National Park","Southeast ","FL",1983,9,"25,408","0","137,968","0","0","0","8","0","0","0","3,020","Biscayne NP","BISC","National Park","Southeast ","FL",1983,"369,082","0","2,091,729","0","0","0","4,076","0","0","0","47,208"
"Biscayne NP","BISC","National Park","Southeast ","FL",1983,10,"53,027","0","358,843","0","0","0","100","0","0","0","12,128","Biscayne NP","BISC","National Park","Southeast ","FL",1983,"369,082","0","2,091,729","0","0","0","4,076","0","0","0","47,208"
"Biscayne NP","BISC","National Park","Southeast ","FL",1983,11,"21,299","0","122,684","0","0","0","428","0","0","0","2,696","Biscayne NP","BISC","National Park","Southeast ","FL",1983,"369,082","0","2,091,729","0","0","0","4,076","0","0","0","47,208"
"Biscayne NP","BISC","National Park","Southeast ","FL",1983,12,"20,963","0","100,506","0","0","0","56","0","0","0","1,332","Biscayne NP","BISC","National Park","Southeast ","FL",1983,"369,082","0","2,091,729","0","0","0","4,076","0","0","0","47,208"
"Biscayne NP","BISC","National Park","Southeast ","FL",1984,1,"24,320","0","118,448","0","0","0","236","0","0","0","1,528","Biscayne NP","BISC","National Park","Southeast ","FL",1984,"340,567","0","2,038,636","0","0","0","4,888","0","0","0","51,716"
"Biscayne NP","BISC","National Park","Southeast ","FL",1984,2,"30,555","0","163,646","0","0","0","660","0","0","0","2,792","Biscayne NP","BISC","National Park","Southeast ","FL",1984,"340,567","0","2,038,636","0","0","0","4,888","0","0","0","51,716"
"Biscayne NP","BISC","National Park","Southeast ","FL",1984,3,"29,163","0","201,562","0","0","0","2,164","0","0","0","4,912","Biscayne NP","BISC","National Park","Southeast ","FL",1984,"340,567","0","2,038,636","0","0","0","4,888","0","0","0","51,716"
"Biscayne NP","BISC","National Park","Southeast ","FL",1984,4,"32,301","0","177,444","0","0","0","468","0","0","0","3,552","Biscayne NP","BISC","National Park","Southeast ","FL",1984,"340,567","0","2,038,636","0","0","0","4,888","0","0","0","51,716"
"Biscayne NP","BISC","National Park","Southeast ","FL",1984,5,"27,000","0","160,704","0","0","0","232","0","0","0","4,160","Biscayne NP","BISC","National Park","Southeast ","FL",1984,"340,567","0","2,038,636","0","0","0","4,888","0","0","0","51,716"
"Biscayne NP","BISC","National Park","Southeast ","FL",1984,6,"32,917","0","157,876","0","0","0","92","0","0","0","2,332","Biscayne NP","BISC","National Park","Southeast ","FL",1984,"340,567","0","2,038,636","0","0","0","4,888","0","0","0","51,716"
"Biscayne NP","BISC","National Park","Southeast ","FL",1984,7,"38,562","0","199,464","0","0","0","460","0","0","0","3,308","Biscayne NP","BISC","National Park","Southeast ","FL",1984,"340,567","0","2,038,636","0","0","0","4,888","0","0","0","51,716"
"Biscayne NP","BISC","National Park","Southeast ","FL",1984,8,"35,796","0","203,520","0","0","0","96","0","0","0","4,932","Biscayne NP","BISC","National Park","Southeast ","FL",1984,"340,567","0","2,038,636","0","0","0","4,888","0","0","0","51,716"
"Biscayne NP","BISC","National Park","Southeast ","FL",1984,9,"17,334","0","106,247","0","0","0","84","0","0","0","2,992","Biscayne NP","BISC","National Park","Southeast ","FL",1984,"340,567","0","2,038,636","0","0","0","4,888","0","0","0","51,716"
"Biscayne NP","BISC","National Park","Southeast ","FL",1984,10,"23,708","0","289,665","0","0","0","88","0","0","0","16,148","Biscayne NP","BISC","National Park","Southeast ","FL",1984,"340,567","0","2,038,636","0","0","0","4,888","0","0","0","51,716"
"Biscayne NP","BISC","National Park","Southeast ","FL",1984,11,"17,771","0","93,934","0","0","0","116","0","0","0","1,788","Biscayne NP","BISC","National Park","Southeast ","FL",1984,"340,567","0","2,038,636","0","0","0","4,888","0","0","0","51,716"
"Biscayne NP","BISC","National Park","Southeast ","FL",1984,12,"31,140","0","166,126","0","0","0","192","0","0","0","3,272","Biscayne NP","BISC","National Park","Southeast ","FL",1984,"340,567","0","2,038,636","0","0","0","4,888","0","0","0","51,716"
"Biscayne NP","BISC","National Park","Southeast ","FL",1985,1,"29,720","0","144,512","0","0","0","260","0","0","0","1,876","Biscayne NP","BISC","National Park","Southeast ","FL",1985,"460,921","0","2,398,130","0","0","0","2,888","0","0","0","43,316"
"Biscayne NP","BISC","National Park","Southeast ","FL",1985,2,"38,576","0","180,174","0","0","0","244","0","0","0","1,912","Biscayne NP","BISC","National Park","Southeast ","FL",1985,"460,921","0","2,398,130","0","0","0","2,888","0","0","0","43,316"
"Biscayne NP","BISC","National Park","Southeast ","FL",1985,3,"45,180","0","224,015","0","0","0","460","0","0","0","3,148","Biscayne NP","BISC","National Park","Southeast ","FL",1985,"460,921","0","2,398,130","0","0","0","2,888","0","0","0","43,316"
"Biscayne NP","BISC","National Park","Southeast ","FL",1985,4,"31,041","0","166,836","0","0","0","520","0","0","0","3,036","Biscayne NP","BISC","National Park","Southeast ","FL",1985,"460,921","0","2,398,130","0","0","0","2,888","0","0","0","43,316"
"Biscayne NP","BISC","National Park","Southeast ","FL",1985,5,"27,010","0","159,832","0","0","0","464","0","0","0","3,852","Biscayne NP","BISC","National Park","Southeast ","FL",1985,"460,921","0","2,398,130","0","0","0","2,888","0","0","0","43,316"
"Biscayne NP","BISC","National Park","Southeast ","FL",1985,6,"51,590","0","233,865","0","0","0","20","0","0","0","2,272","Biscayne NP","BISC","National Park","Southeast ","FL",1985,"460,921","0","2,398,130","0","0","0","2,888","0","0","0","43,316"
"Biscayne NP","BISC","National Park","Southeast ","FL",1985,7,"45,832","0","210,256","0","0","0","36","0","0","0","2,208","Biscayne NP","BISC","National Park","Southeast ","FL",1985,"460,921","0","2,398,130","0","0","0","2,888","0","0","0","43,316"
"Biscayne NP","BISC","National Park","Southeast ","FL",1985,8,"62,631","0","283,356","0","0","0","8","0","0","0","2,728","Biscayne NP","BISC","National Park","Southeast ","FL",1985,"460,921","0","2,398,130","0","0","0","2,888","0","0","0","43,316"
"Biscayne NP","BISC","National Park","Southeast ","FL",1985,9,"28,401","0","136,980","0","0","0","24","0","0","0","1,924","Biscayne NP","BISC","National Park","Southeast ","FL",1985,"460,921","0","2,398,130","0","0","0","2,888","0","0","0","43,316"
"Biscayne NP","BISC","National Park","Southeast ","FL",1985,10,"32,555","0","321,212","0","0","0","132","0","0","0","15,784","Biscayne NP","BISC","National Park","Southeast ","FL",1985,"460,921","0","2,398,130","0","0","0","2,888","0","0","0","43,316"
"Biscayne NP","BISC","National Park","Southeast ","FL",1985,11,"34,975","0","178,828","0","0","0","308","0","0","0","2,936","Biscayne NP","BISC","National Park","Southeast ","FL",1985,"460,921","0","2,398,130","0","0","0","2,888","0","0","0","43,316"
"Biscayne NP","BISC","National Park","Southeast ","FL",1985,12,"33,410","0","158,264","0","0","0","412","0","0","0","1,640","Biscayne NP","BISC","National Park","Southeast ","FL",1985,"460,921","0","2,398,130","0","0","0","2,888","0","0","0","43,316"
"Biscayne NP","BISC","National Park","Southeast ","FL",1986,1,"42,296","0","201,824","0","0","0","360","0","0","0","2,360","Biscayne NP","BISC","National Park","Southeast ","FL",1986,"578,013","0","3,180,181","0","0","0","2,484","0","0","0","69,860"
"Biscayne NP","BISC","National Park","Southeast ","FL",1986,2,"52,899","0","225,612","0","0","0","180","0","0","0","988","Biscayne NP","BISC","National Park","Southeast ","FL",1986,"578,013","0","3,180,181","0","0","0","2,484","0","0","0","69,860"
"Biscayne NP","BISC","National Park","Southeast ","FL",1986,3,"29,313","0","137,364","0","0","0","224","0","0","0","1,452","Biscayne NP","BISC","National Park","Southeast ","FL",1986,"578,013","0","3,180,181","0","0","0","2,484","0","0","0","69,860"
"Biscayne NP","BISC","National Park","Southeast ","FL",1986,4,"56,388","0","279,936","0","0","0","512","0","0","0","4,020","Biscayne NP","BISC","National Park","Southeast ","FL",1986,"578,013","0","3,180,181","0","0","0","2,484","0","0","0","69,860"
"Biscayne NP","BISC","National Park","Southeast ","FL",1986,5,"55,633","0","282,580","0","0","0","476","0","0","0","4,528","Biscayne NP","BISC","National Park","Southeast ","FL",1986,"578,013","0","3,180,181","0","0","0","2,484","0","0","0","69,860"
"Biscayne NP","BISC","National Park","Southeast ","FL",1986,6,"48,757","0","208,468","0","0","0","32","0","0","0","1,088","Biscayne NP","BISC","National Park","Southeast ","FL",1986,"578,013","0","3,180,181","0","0","0","2,484","0","0","0","69,860"
"Biscayne NP","BISC","National Park","Southeast ","FL",1986,7,"62,417","0","370,196","0","0","0","208","0","0","0","9,836","Biscayne NP","BISC","National Park","Southeast ","FL",1986,"578,013","0","3,180,181","0","0","0","2,484","0","0","0","69,860"
"Biscayne NP","BISC","National Park","Southeast ","FL",1986,8,"65,565","0","362,676","0","0","0","196","0","0","0","8,172","Biscayne NP","BISC","National Park","Southeast ","FL",1986,"578,013","0","3,180,181","0","0","0","2,484","0","0","0","69,860"
"Biscayne NP","BISC","National Park","Southeast ","FL",1986,9,"48,055","0","220,540","0","0","0","80","0","0","0","2,280","Biscayne NP","BISC","National Park","Southeast ","FL",1986,"578,013","0","3,180,181","0","0","0","2,484","0","0","0","69,860"
"Biscayne NP","BISC","National Park","Southeast ","FL",1986,10,"44,956","0","553,361","0","0","0","44","0","0","0","31,084","Biscayne NP","BISC","National Park","Southeast ","FL",1986,"578,013","0","3,180,181","0","0","0","2,484","0","0","0","69,860"
"Biscayne NP","BISC","National Park","Southeast ","FL",1986,11,"38,358","0","189,049","0","0","0","40","0","0","0","2,928","Biscayne NP","BISC","National Park","Southeast ","FL",1986,"578,013","0","3,180,181","0","0","0","2,484","0","0","0","69,860"
"Biscayne NP","BISC","National Park","Southeast ","FL",1986,12,"33,376","0","148,575","0","0","0","132","0","0","0","1,124","Biscayne NP","BISC","National Park","Southeast ","FL",1986,"578,013","0","3,180,181","0","0","0","2,484","0","0","0","69,860"
"Biscayne NP","BISC","National Park","Southeast ","FL",1987,1,"50,378","0","235,254","0","0","0","524","0","0","0","2,288","Biscayne NP","BISC","National Park","Southeast ","FL",1987,"607,968","0","3,319,772","0","0","0","4,632","0","0","0","69,360"
"Biscayne NP","BISC","National Park","Southeast ","FL",1987,2,"49,714","0","217,912","0","0","0","160","0","0","0","1,428","Biscayne NP","BISC","National Park","Southeast ","FL",1987,"607,968","0","3,319,772","0","0","0","4,632","0","0","0","69,360"
"Biscayne NP","BISC","National Park","Southeast ","FL",1987,3,"54,307","0","250,204","0","0","0","272","0","0","0","2,476","Biscayne NP","BISC","National Park","Southeast ","FL",1987,"607,968","0","3,319,772","0","0","0","4,632","0","0","0","69,360"
"Biscayne NP","BISC","National Park","Southeast ","FL",1987,4,"58,247","0","269,660","0","0","0","716","0","0","0","2,340","Biscayne NP","BISC","National Park","Southeast ","FL",1987,"607,968","0","3,319,772","0","0","0","4,632","0","0","0","69,360"
"Biscayne NP","BISC","National Park","Southeast ","FL",1987,5,"55,346","0","349,832","0","0","0","820","0","0","0","9,884","Biscayne NP","BISC","National Park","Southeast ","FL",1987,"607,968","0","3,319,772","0","0","0","4,632","0","0","0","69,360"
"Biscayne NP","BISC","National Park","Southeast ","FL",1987,6,"59,204","0","362,720","0","0","0","632","0","0","0","9,860","Biscayne NP","BISC","National Park","Southeast ","FL",1987,"607,968","0","3,319,772","0","0","0","4,632","0","0","0","69,360"
"Biscayne NP","BISC","National Park","Southeast ","FL",1987,7,"63,423","0","487,786","0","0","0","564","0","0","0","18,944","Biscayne NP","BISC","National Park","Southeast ","FL",1987,"607,968","0","3,319,772","0","0","0","4,632","0","0","0","69,360"
"Biscayne NP","BISC","National Park","Southeast ","FL",1987,8,"70,386","0","322,872","0","0","0","56","0","0","0","3,388","Biscayne NP","BISC","National Park","Southeast ","FL",1987,"607,968","0","3,319,772","0","0","0","4,632","0","0","0","69,360"
"Biscayne NP","BISC","National Park","Southeast ","FL",1987,9,"50,528","0","244,688","0","0","0","276","0","0","0","3,272","Biscayne NP","BISC","National Park","Southeast ","FL",1987,"607,968","0","3,319,772","0","0","0","4,632","0","0","0","69,360"
"Biscayne NP","BISC","National Park","Southeast ","FL",1987,10,"33,514","0","254,872","0","0","0","136","0","0","0","9,932","Biscayne NP","BISC","National Park","Southeast ","FL",1987,"607,968","0","3,319,772","0","0","0","4,632","0","0","0","69,360"
"Biscayne NP","BISC","National Park","Southeast ","FL",1987,11,"23,074","0","110,344","0","0","0","76","0","0","0","1,428","Biscayne NP","BISC","National Park","Southeast ","FL",1987,"607,968","0","3,319,772","0","0","0","4,632","0","0","0","69,360"
"Biscayne NP","BISC","National Park","Southeast ","FL",1987,12,"39,847","0","213,628","0","0","0","400","0","0","0","4,120","Biscayne NP","BISC","National Park","Southeast ","FL",1987,"607,968","0","3,319,772","0","0","0","4,632","0","0","0","69,360"
"Biscayne NP","BISC","National Park","Southeast ","FL",1988,1,"44,482","0","223,720","0","0","0","468","0","0","0","3,348","Biscayne NP","BISC","National Park","Southeast ","FL",1988,"531,036","0","2,674,656","0","0","0","2,892","0","0","0","42,984"
"Biscayne NP","BISC","National Park","Southeast ","FL",1988,2,"41,064","0","198,575","0","0","0","304","0","0","0","2,556","Biscayne NP","BISC","National Park","Southeast ","FL",1988,"531,036","0","2,674,656","0","0","0","2,892","0","0","0","42,984"
"Biscayne NP","BISC","National Park","Southeast ","FL",1988,3,"41,007","0","186,300","0","0","0","296","0","0","0","1,560","Biscayne NP","BISC","National Park","Southeast ","FL",1988,"531,036","0","2,674,656","0","0","0","2,892","0","0","0","42,984"
"Biscayne NP","BISC","National Park","Southeast ","FL",1988,4,"55,793","0","272,516","0","0","0","508","0","0","0","3,604","Biscayne NP","BISC","National Park","Southeast ","FL",1988,"531,036","0","2,674,656","0","0","0","2,892","0","0","0","42,984"
